time,open,high,low,close
2026-04-24 04:00:00+00:00,4675.66,4678.6,4661.01,4676.5
2026-04-24 05:00:00+00:00,4676.5,4688.94,4672.0,4688.32
2026-04-24 06:00:00+00:00,4688.32,4689.6,4670.22,4674.87
2026-04-24 07:00:00+00:00,4675.0,4696.61,4673.97,4696.27
2026-04-24 08:00:00+00:00,4696.27,4698.81,4688.05,4693.12
2026-04-24 09:00:00+00:00,4693.12,4698.21,4682.45,4685.04
2026-04-24 10:00:00+00:00,4685.0,4688.04,4678.0,4679.8
2026-04-24 11:00:00+00:00,4679.88,4719.03,4679.88,4708.44
2026-04-24 12:00:00+00:00,4708.44,4713.37,4692.72,4702.8
2026-04-24 13:00:00+00:00,4702.81,4719.18,4692.59,4713.65
2026-04-24 14:00:00+00:00,4713.66,4740.23,4709.4,4728.45
2026-04-24 15:00:00+00:00,4728.45,4736.52,4718.6,4729.3
2026-04-24 16:00:00+00:00,4729.3,4731.5,4721.88,4728.96
2026-04-24 17:00:00+00:00,4728.96,4731.57,4722.24,4726.05
2026-04-24 18:00:00+00:00,4726.06,4727.27,4720.02,4726.22
2026-04-24 19:00:00+00:00,4726.22,4729.2,4716.53,4718.95
2026-04-24 20:00:00+00:00,4718.95,4719.95,4709.5,4715.64
2026-04-24 21:00:00+00:00,4715.65,4716.42,4711.99,4712.02
2026-04-24 22:00:00+00:00,4712.03,4714.23,4708.14,4708.86
2026-04-24 23:00:00+00:00,4708.86,4709.63,4708.85,4709.63
2026-04-25 00:00:00+00:00,4709.62,4711.0,4709.62,4710.98
2026-04-25 01:00:00+00:00,4710.99,4712.3,4710.98,4712.3
2026-04-25 02:00:00+00:00,4712.3,4712.64,4712.29,4712.63
2026-04-25 03:00:00+00:00,4712.64,4712.64,4711.8,4711.8
2026-04-25 04:00:00+00:00,4711.8,4711.82,4711.2,4711.68
2026-04-25 05:00:00+00:00,4711.68,4711.68,4711.67,4711.68
2026-04-25 06:00:00+00:00,4711.68,4711.68,4711.67,4711.67
2026-04-25 07:00:00+00:00,4711.68,4712.76,4711.67,4712.14
2026-04-25 08:00:00+00:00,4712.14,4712.77,4712.14,4712.76
2026-04-25 09:00:00+00:00,4712.77,4712.77,4712.76,4712.77
2026-04-25 10:00:00+00:00,4712.77,4712.77,4712.52,4712.53
2026-04-25 11:00:00+00:00,4712.53,4712.53,4711.46,4711.46
2026-04-25 12:00:00+00:00,4711.46,4711.53,4711.35,4711.53
2026-04-25 13:00:00+00:00,4711.53,4712.77,4711.52,4712.77
2026-04-25 14:00:00+00:00,4712.76,4712.77,4711.78,4711.78
2026-04-25 15:00:00+00:00,4711.79,4712.16,4711.52,4711.53
2026-04-25 16:00:00+00:00,4711.52,4711.53,4709.92,4710.38
2026-04-25 17:00:00+00:00,4710.39,4710.39,4710.38,4710.39
2026-04-25 18:00:00+00:00,4710.39,4710.39,4710.38,4710.38
2026-04-25 19:00:00+00:00,4710.39,4711.93,4710.38,4711.7
2026-04-25 20:00:00+00:00,4711.7,4712.71,4711.69,4712.71
2026-04-25 21:00:00+00:00,4712.71,4712.77,4712.41,4712.76
2026-04-25 22:00:00+00:00,4712.77,4714.57,4712.16,4714.56
2026-04-25 23:00:00+00:00,4714.57,4714.57,4710.05,4710.27
2026-04-26 00:00:00+00:00,4710.27,4711.17,4709.2,4711.16
2026-04-26 01:00:00+00:00,4711.17,4713.0,4711.08,4712.86
2026-04-26 02:00:00+00:00,4712.87,4713.0,4712.47,4712.76
2026-04-26 03:00:00+00:00,4712.75,4712.76,4711.61,4711.62
2026-04-26 04:00:00+00:00,4711.61,4713.0,4711.61,4712.99
2026-04-26 05:00:00+00:00,4712.99,4712.99,4712.97,4712.99
2026-04-26 06:00:00+00:00,4712.99,4712.99,4712.56,4712.57
2026-04-26 07:00:00+00:00,4712.57,4712.57,4712.04,4712.23
2026-04-26 08:00:00+00:00,4712.24,4713.6,4712.23,4713.59
2026-04-26 09:00:00+00:00,4713.6,4713.6,4712.29,4712.6
2026-04-26 10:00:00+00:00,4712.61,4713.02,4712.49,4713.02
2026-04-26 11:00:00+00:00,4713.02,4713.69,4712.91,4712.92
2026-04-26 12:00:00+00:00,4712.91,4713.51,4712.91,4713.25
2026-04-26 13:00:00+00:00,4713.25,4713.25,4712.91,4713.22
2026-04-26 14:00:00+00:00,4713.22,4714.36,4712.99,4713.03
2026-04-26 15:00:00+00:00,4713.04,4713.04,4711.44,4711.45
2026-04-26 16:00:00+00:00,4711.44,4714.5,4711.44,4714.49
2026-04-26 17:00:00+00:00,4714.49,4720.95,4714.49,4717.89
2026-04-26 18:00:00+00:00,4717.89,4723.41,4716.8,4716.8
2026-04-26 19:00:00+00:00,4716.8,4718.25,4713.85,4714.91
2026-04-26 20:00:00+00:00,4714.89,4718.99,4714.89,4717.39
2026-04-26 21:00:00+00:00,4717.39,4717.66,4709.32,4712.51
2026-04-26 22:00:00+00:00,4712.5,4712.51,4683.13,4687.38
2026-04-26 23:00:00+00:00,4687.32,4688.28,4677.14,4683.2
2026-04-27 00:00:00+00:00,4683.21,4700.88,4676.16,4700.76
2026-04-27 01:00:00+00:00,4700.76,4711.35,4693.68,4704.84
2026-04-27 02:00:00+00:00,4704.83,4725.25,4698.36,4720.68
2026-04-27 03:00:00+00:00,4720.67,4730.93,4716.5,4726.19
2026-04-27 04:00:00+00:00,4726.19,4731.55,4724.35,4726.56
2026-04-27 05:00:00+00:00,4726.56,4727.0,4711.28,4712.56
2026-04-27 06:00:00+00:00,4712.56,4717.62,4711.13,4714.79
2026-04-27 07:00:00+00:00,4714.8,4719.9,4713.18,4715.9
2026-04-27 08:00:00+00:00,4715.9,4717.2,4708.0,4709.76
2026-04-27 09:00:00+00:00,4709.76,4710.9,4702.4,4706.64
2026-04-27 10:00:00+00:00,4706.65,4713.0,4702.23,4710.64
2026-04-27 11:00:00+00:00,4710.65,4710.99,4703.0,4706.87
2026-04-27 12:00:00+00:00,4706.88,4715.21,4700.13,4702.05
2026-04-27 13:00:00+00:00,4702.05,4705.2,4692.05,4698.97
2026-04-27 14:00:00+00:00,4698.97,4699.69,4680.21,4681.9
2026-04-27 15:00:00+00:00,4681.9,4685.3,4670.92,4673.55
2026-04-27 16:00:00+00:00,4673.56,4682.0,4670.4,4679.53
2026-04-27 17:00:00+00:00,4679.53,4688.4,4671.89,4685.93
2026-04-27 18:00:00+00:00,4685.93,4688.94,4682.8,4685.15
2026-04-27 19:00:00+00:00,4685.15,4686.6,4680.66,4684.45
2026-04-27 20:00:00+00:00,4684.46,4686.33,4681.38,4686.32
2026-04-27 21:00:00+00:00,4686.32,4690.0,4686.29,4687.9
2026-04-27 22:00:00+00:00,4687.91,4692.93,4685.62,4690.55
2026-04-27 23:00:00+00:00,4690.55,4697.91,4689.68,4693.94
2026-04-28 00:00:00+00:00,4693.94,4703.12,4692.31,4692.39
2026-04-28 01:00:00+00:00,4692.39,4693.92,4670.89,4673.48
2026-04-28 02:00:00+00:00,4673.47,4683.07,4669.18,4671.55
2026-04-28 03:00:00+00:00,4671.55,4678.44,4671.36,4673.18
